tea,systemfee,networkfee
81220000000,2116747,127852
81230000000,2116747,127852
81240000000,2116747,127852
81250000000,2116747,127852
81260000000,2116747,127852
81270000000,2116747,127852
81280000000,2116747,127852
81290000000,2116747,127852
81300000000,2116747,127852
81310000000,2116747,127852
81320000000,2116747,127852
81330000000,2116747,127852
81340000000,2116747,127852
81350000000,2116747,127852
81360000000,2116747,127852
81370000000,2116747,127852
81380000000,2116747,127852
81390000000,2116747,127852
81400000000,2116747,127852
81410000000,2116747,127852
81420000000,2116747,127852
81430000000,2116747,127852
81440000000,2116747,127852
81450000000,2116747,127852
81460000000,2116747,127852
81470000000,2116747,127852
81480000000,2116747,127852
81490000000,2116747,127852
81500000000,2116747,127852
81510000000,2116747,127852
81520000000,2116747,127852
81530000000,2116747,127852
81540000000,2116747,127852
81550000000,2116747,127852
81560000000,2116747,127852
81570000000,2116747,127852
81580000000,2116747,127852
81590000000,2116747,127852
81600000000,2116747,127852
81610000000,2116747,127852
81620000000,2116747,127852
81630000000,2116747,127852
81640000000,2116747,127852
81650000000,2116747,127852
81660000000,2116747,127852
81670000000,2116747,127852
81680000000,2116747,127852
81690000000,2116747,127852
81700000000,2116747,127852
81710000000,2116747,127852
81720000000,2116747,127852
81730000000,2116747,127852
81740000000,2116747,127852
81750000000,2116747,127852
81760000000,2116747,127852
81770000000,2116747,127852
81780000000,2116747,127852
81790000000,2116747,127852
81800000000,2116747,127852
81810000000,2116747,127852
81820000000,2116747,127852
81830000000,2116747,127852
81840000000,2116747,127852
81850000000,2116747,127852
81860000000,2116747,127852
81870000000,2116747,127852
81880000000,2116747,127852
81890000000,2116747,127852
81900000000,2116747,127852
81910000000,2116747,127852
81920000000,2116747,127852
81930000000,2116747,127852
81940000000,2116747,127852
81950000000,2116747,127852
81960000000,2116747,127852
81970000000,2116747,127852
81980000000,2116747,127852
81990000000,2116747,127852
82000000000,2116747,127852
82010000000,2116747,127852
82020000000,2116747,127852
82030000000,2116747,127852
82040000000,2116747,127852
82050000000,2116747,127852
82060000000,2116747,127852
82070000000,2116747,127852
82080000000,2116747,127852
82090000000,2116747,127852
82100000000,2116747,127852
82110000000,2116747,127852
82120000000,2116747,127852
82130000000,2116747,127852
82140000000,2116747,127852
82150000000,2116747,127852
82160000000,2116747,127852
82170000000,2116747,127852
82180000000,2116747,127852
82190000000,2116747,127852
82200000000,2116747,127852
82210000000,2116747,127852
82220000000,2116747,127852
82230000000,2116747,127852
82240000000,2116747,127852
82250000000,2116747,127852
82260000000,2116747,127852
82270000000,2116747,127852
82280000000,2116747,127852
82290000000,2116747,127852
82300000000,2116747,127852
82310000000,2116747,127852
82320000000,2116747,127852
82330000000,2116747,127852
82340000000,2116747,127852
82350000000,2116747,127852
82360000000,2116747,127852
82370000000,2116747,127852
82380000000,2116747,127852
82390000000,2116747,127852
82400000000,2116747,127852
82410000000,2116747,127852
82420000000,2116747,127852
82430000000,2116747,127852
82440000000,2116747,127852
82450000000,2116747,127852
82460000000,2116747,127852
82470000000,2116747,127852
82480000000,2116747,127852
82490000000,2116747,127852
82500000000,2116747,127852
82510000000,2116747,127852
82520000000,2116747,127852
82530000000,2116747,127852
82540000000,2116747,127852
82550000000,2116747,127852
82560000000,2116747,127852
82570000000,2116747,127852
82580000000,2116747,127852
82590000000,2116747,127852
82600000000,2116747,127852
82610000000,2116747,127852
82620000000,2116747,127852
82630000000,2116747,127852
82640000000,2116747,127852
82650000000,2116747,127852
82660000000,2116747,127852
82670000000,2116747,127852
82680000000,2116747,127852
82690000000,2116747,127852
82700000000,2116747,127852
82710000000,2116747,127852
82720000000,2116747,127852
82730000000,2116747,127852
82740000000,2116747,127852
82750000000,2116747,127852
82760000000,2116747,127852
82770000000,2116747,127852
82780000000,2116747,127852
82790000000,2116747,127852
82800000000,2116747,127852
82810000000,2116747,127852
82820000000,2116747,127852
82830000000,2116747,127852
82840000000,2116747,127852
82850000000,2116747,127852
82860000000,2116747,127852
82870000000,2116747,127852
82880000000,2116747,127852
82890000000,2116747,127852
82900000000,2116747,127852
82910000000,2116747,127852
82920000000,2116747,127852
82930000000,2116747,127852
82940000000,2116747,127852
82950000000,2116747,127852
82960000000,2116747,127852
82970000000,2116747,127852
82980000000,2116747,127852
82990000000,2116747,127852
83000000000,2116747,127852
83010000000,2116747,127852
83020000000,2116747,127852
83030000000,2116747,127852
83040000000,2116747,127852
83050000000,2116747,127852
83060000000,2116747,127852
83070000000,2116747,127852
83080000000,2116747,127852
83090000000,2116747,127852
83100000000,2116747,127852
83110000000,2116747,127852
83120000000,2116747,127852
83130000000,2116747,127852
83140000000,2116747,127852
83150000000,2116747,127852
83160000000,2116747,127852
83170000000,2116747,127852
83180000000,2116747,127852
83190000000,2116747,127852
83200000000,2116747,127852
83210000000,2116747,127852
83220000000,2116747,127852
83230000000,2116747,127852
83240000000,2116747,127852
83250000000,2116747,127852
83260000000,2116747,127852
83270000000,2116747,127852
83280000000,2116747,127852
83290000000,2116747,127852
83300000000,2116747,127852
83310000000,2116747,127852
83320000000,2116747,127852
83330000000,2116747,127852
83340000000,2116747,127852
83350000000,2116747,127852
83360000000,2116747,127852
83370000000,2116747,127852
83380000000,2116747,127852
83390000000,2116747,127852
83400000000,2116747,127852
83410000000,2116747,127852
83420000000,2116747,127852
83430000000,2116747,127852
83440000000,2116747,127852
83450000000,2116747,127852
83460000000,2116747,127852
83470000000,2116747,127852
83480000000,2116747,127852
83490000000,2116747,127852
83500000000,2116747,127852
83510000000,2116747,127852
83520000000,2116747,127852
83530000000,2116747,127852
83540000000,2116747,127852
83550000000,2116747,127852
83560000000,2116747,127852
83570000000,2116747,127852
83580000000,2116747,127852
83590000000,2116747,127852
83600000000,2116747,127852
83610000000,2116747,127852
83620000000,2116747,127852
83630000000,2116747,127852
83640000000,2116747,127852
83650000000,2116747,127852
83660000000,2116747,127852
83670000000,2116747,127852
83680000000,2116747,127852
83690000000,2116747,127852
83700000000,2116747,127852
83710000000,2116747,127852
83720000000,2116747,127852
83730000000,2116747,127852
83740000000,2116747,127852
83750000000,2116747,127852
83760000000,2116747,127852
83770000000,2116747,127852
83780000000,2116747,127852
83790000000,2116747,127852
83800000000,2116747,127852
83810000000,2116747,127852
83820000000,2116747,127852
83830000000,2116747,127852
83840000000,2116747,127852
83850000000,2116747,127852
83860000000,2116747,127852
83870000000,2116747,127852
83880000000,2116747,127852
83890000000,2116747,127852
83900000000,2116747,127852
83910000000,2116747,127852
83920000000,2116747,127852
83930000000,2116747,127852
83940000000,2116747,127852
83950000000,2116747,127852
83960000000,2116747,127852
83970000000,2116747,127852
83980000000,2116747,127852
83990000000,2116747,127852
84000000000,2116747,127852
84010000000,2116747,127852
84020000000,2116747,127852
84030000000,2116747,127852
84040000000,2116747,127852
84050000000,2116747,127852
84060000000,2116747,127852
84070000000,2116747,127852
84080000000,2116747,127852
84090000000,2116747,127852
84100000000,2116747,127852
84110000000,2116747,127852
84120000000,2116747,127852
84130000000,2116747,127852
84140000000,2116747,127852
84150000000,2116747,127852
84160000000,2116747,127852
84170000000,2116747,127852
84180000000,2116747,127852
84190000000,2116747,127852
84200000000,2116747,127852
84210000000,2116747,127852
84220000000,2116747,127852
84230000000,2116747,127852
84240000000,2116747,127852
84250000000,2116747,127852
84260000000,2116747,127852
84270000000,2116747,127852
84280000000,2116747,127852
84290000000,2116747,127852
84300000000,2116747,127852
84310000000,2116747,127852
84320000000,2116747,127852
84330000000,2116747,127852
84340000000,2116747,127852
84350000000,2116747,127852
84360000000,2116747,127852
84370000000,2116747,127852
84380000000,2116747,127852
84390000000,2116747,127852
84400000000,2116747,127852
84410000000,2116747,127852
84420000000,2116747,127852
84430000000,2116747,127852
84440000000,2116747,127852
84450000000,2116747,127852
84460000000,2116747,127852
84470000000,2116747,127852
84480000000,2116747,127852
84490000000,2116747,127852
84500000000,2116747,127852
84510000000,2116747,127852
84520000000,2116747,127852
84530000000,2116747,127852
84540000000,2116747,127852
84550000000,2116747,127852
84560000000,2116747,127852
84570000000,2116747,127852
84580000000,2116747,127852
84590000000,2116747,127852
84600000000,2116747,127852
84610000000,2116747,127852
84620000000,2116747,127852
84630000000,2116747,127852
84640000000,2116747,127852
84650000000,2116747,127852
84660000000,2116747,127852
84670000000,2116747,127852
84680000000,2116747,127852
84690000000,2116747,127852
84700000000,2116747,127852
84710000000,2116747,127852
84720000000,2116747,127852
84730000000,2116747,127852
84740000000,2116747,127852
84750000000,2116747,127852
84760000000,2116747,127852
84770000000,2116747,127852
84780000000,2116747,127852
84790000000,2116747,127852
84800000000,2116747,127852
84810000000,2116747,127852
84820000000,2116747,127852
84830000000,2116747,127852
84840000000,2116747,127852
84850000000,2116747,127852
84860000000,2116747,127852
84870000000,2116747,127852
84880000000,2116747,127852
84890000000,2116747,127852
84900000000,2116747,127852
84910000000,2116747,127852
84920000000,2116747,127852
84930000000,2116747,127852
84940000000,2116747,127852
84950000000,2116747,127852
84960000000,2116747,127852
84970000000,2116747,127852
84980000000,2116747,127852
84990000000,2116747,127852
85000000000,2116747,127852
85010000000,2116747,127852
85020000000,2116747,127852
85030000000,2116747,127852
85040000000,2116747,127852
85050000000,2116747,127852
85060000000,2116747,127852
85070000000,2116747,127852
85080000000,2116747,127852
85090000000,2116747,127852
85100000000,2116747,127852
85110000000,2116747,127852
85120000000,2116747,127852
85130000000,2116747,127852
85140000000,2116747,127852
85150000000,2116747,127852
85160000000,2116747,127852
85170000000,2116747,127852
85180000000,2116747,127852
85190000000,2116747,127852
85200000000,2116747,127852
85210000000,2116747,127852
85220000000,2116747,127852
85230000000,2116747,127852
85240000000,2116747,127852
85250000000,2116747,127852
85260000000,2116747,127852
85270000000,2116747,127852
85280000000,2116747,127852
85290000000,2116747,127852
85300000000,2116747,127852
85310000000,2116747,127852
85320000000,2116747,127852
85330000000,2116747,127852
85340000000,2116747,127852
85350000000,2116747,127852
85360000000,2116747,127852
85370000000,2116747,127852
85380000000,2116747,127852
85390000000,2116747,127852
85400000000,2116747,127852
85410000000,2116747,127852
85420000000,2116747,127852
85430000000,2116747,127852
85440000000,2116747,127852
85450000000,2116747,127852
85460000000,2116747,127852
85470000000,2116747,127852
85480000000,2116747,127852
85490000000,2116747,127852
85500000000,2116747,127852
85510000000,2116747,127852
85520000000,2116747,127852
85530000000,2116747,127852
85540000000,2116747,127852
85550000000,2116747,127852
85560000000,2116747,127852
85570000000,2116747,127852
85580000000,2116747,127852
85590000000,2116747,127852
85600000000,2116747,127852
85610000000,2116747,127852
85620000000,2116747,127852
85630000000,2116747,127852
85640000000,2116747,127852
85650000000,2116747,127852
85660000000,2116747,127852
85670000000,2116747,127852
85680000000,2116747,127852
85690000000,2116747,127852
85700000000,2116747,127852
85710000000,2116747,127852
85720000000,2116747,127852
85730000000,2116747,127852
85740000000,2116747,127852
85750000000,2116747,127852
85760000000,2116747,127852
85770000000,2116747,127852
85780000000,2116747,127852
85790000000,2116747,127852
85800000000,2116747,127852
85810000000,2116747,127852
85820000000,2116747,127852
85830000000,2116747,127852
85840000000,2116747,127852
85850000000,2116747,127852
85860000000,2116747,127852
85870000000,2116747,127852
85880000000,2116747,127852
85890000000,2116747,127852
85900000000,2116747,127852
85910000000,2116747,127852
85920000000,2116747,127852
85930000000,2116747,127852
85940000000,2116747,127852
85950000000,2116747,127852
85960000000,2116747,127852
85970000000,2116747,127852
85980000000,2116747,127852
85990000000,2116747,127852
86000000000,2116747,127852
86010000000,2116747,127852
86020000000,2116747,127852
86030000000,2116747,127852
86040000000,2116747,127852
86050000000,2116747,127852
86060000000,2116747,127852
86070000000,2116747,127852
86080000000,2116747,127852
86090000000,2116747,127852
86100000000,2116747,127852
86110000000,2116747,127852
86120000000,2116747,127852
86130000000,2116747,127852
86140000000,2116747,127852
86150000000,2116747,127852
86160000000,2116747,127852
86170000000,2116747,127852
86180000000,2116747,127852
86190000000,2116747,127852
86200000000,2116747,127852
86210000000,2116747,127852
86220000000,2116747,127852
86230000000,2116747,127852
86240000000,2116747,127852
86250000000,2116747,127852
86260000000,2116747,127852
86270000000,2116747,127852
86280000000,2116747,127852
86290000000,2116747,127852
86300000000,2116747,127852
86310000000,2116747,127852
86320000000,2116747,127852
86330000000,2116747,127852
86340000000,2116747,127852
86350000000,2116747,127852
86360000000,2116747,127852
86370000000,2116747,127852
86380000000,2116747,127852
86390000000,2116747,127852
86400000000,2116747,127852
86410000000,2116747,127852
86420000000,2116747,127852
86430000000,2116747,127852
86440000000,2116747,127852
86450000000,2116747,127852
86460000000,2116747,127852
86470000000,2116747,127852
86480000000,2116747,127852
86490000000,2116747,127852
86500000000,2116747,127852
86510000000,2116747,127852
86520000000,2116747,127852
86530000000,2116747,127852
86540000000,2116747,127852
86550000000,2116747,127852
86560000000,2116747,127852
86570000000,2116747,127852
86580000000,2116747,127852
86590000000,2116747,127852
86600000000,2116747,127852
86610000000,2116747,127852
86620000000,2116747,127852
86630000000,2116747,127852
86640000000,2116747,127852
86650000000,2116747,127852
86660000000,2116747,127852
86670000000,2116747,127852
86680000000,2116747,127852
86690000000,2116747,127852
86700000000,2116747,127852
86710000000,2116747,127852
86720000000,2116747,127852
86730000000,2116747,127852
86740000000,2116747,127852
86750000000,2116747,127852
86760000000,2116747,127852
86770000000,2116747,127852
86780000000,2116747,127852
86790000000,2116747,127852
86800000000,2116747,127852
86810000000,2116747,127852
86820000000,2116747,127852
86830000000,2116747,127852
86840000000,2116747,127852
86850000000,2116747,127852
86860000000,2116747,127852
86870000000,2116747,127852
86880000000,2116747,127852
86890000000,2116747,127852
86900000000,2116747,127852
86910000000,2116747,127852
86920000000,2116747,127852
86930000000,2116747,127852
86940000000,2116747,127852
86950000000,2116747,127852
86960000000,2116747,127852
86970000000,2116747,127852
86980000000,2116747,127852
86990000000,2116747,127852
87000000000,2116747,127852
87010000000,2116747,127852
87020000000,2116747,127852
87030000000,2116747,127852
87040000000,2116747,127852
87050000000,2116747,127852
87060000000,2116747,127852
87070000000,2116747,127852
87080000000,2116747,127852
87090000000,2116747,127852
87100000000,2116747,127852
87110000000,2116747,127852
87120000000,2116747,127852
87130000000,2116747,127852
87140000000,2116747,127852
87150000000,2116747,127852
87160000000,2116747,127852
87170000000,2116747,127852
87180000000,2116747,127852
87190000000,2116747,127852
87200000000,2116747,127852
87210000000,2116747,127852
87220000000,2116747,127852
87230000000,2116747,127852
87240000000,2116747,127852
87250000000,2116747,127852
87260000000,2116747,127852
87270000000,2116747,127852
87280000000,2116747,127852
87290000000,2116747,127852
87300000000,2116747,127852
87310000000,2116747,127852
87320000000,2116747,127852
87330000000,2116747,127852
87340000000,2116747,127852
87350000000,2116747,127852
87360000000,2116747,127852
87370000000,2116747,127852
87380000000,2116747,127852
87390000000,2116747,127852
87400000000,2116747,127852
87410000000,2116747,127852
87420000000,2116747,127852
87430000000,2116747,127852
87440000000,2116747,127852
87450000000,2116747,127852
87460000000,2116747,127852
87470000000,2116747,127852
87480000000,2116747,127852
87490000000,2116747,127852
87500000000,2116747,127852
87510000000,2116747,127852
87520000000,2116747,127852
87530000000,2116747,127852
87540000000,2116747,127852
87550000000,2116747,127852
87560000000,2116747,127852
87570000000,2116747,127852
87580000000,2116747,127852
87590000000,2116747,127852
87600000000,2116747,127852
87610000000,2116747,127852
87620000000,2116747,127852
87630000000,2116747,127852
87640000000,2116747,127852
87650000000,2116747,127852
87660000000,2116747,127852
87670000000,2116747,127852
87680000000,2116747,127852
87690000000,2116747,127852
87700000000,2116747,127852
87710000000,2116747,127852
87720000000,2116747,127852
87730000000,2116747,127852
87740000000,2116747,127852
87750000000,2116747,127852
87760000000,2116747,127852
87770000000,2116747,127852
87780000000,2116747,127852
87790000000,2116747,127852
87800000000,2116747,127852
87810000000,2116747,127852
87820000000,2116747,127852
87830000000,2116747,127852
87840000000,2116747,127852
87850000000,2116747,127852
87860000000,2116747,127852
87870000000,2116747,127852
87880000000,2116747,127852
87890000000,2116747,127852
87900000000,2116747,127852
87910000000,2116747,127852
87920000000,2116747,127852
87930000000,2116747,127852
87940000000,2116747,127852
87950000000,2116747,127852
87960000000,2116747,127852
87970000000,2116747,127852
87980000000,2116747,127852
87990000000,2116747,127852
88000000000,2116747,127852
88010000000,2116747,127852
88020000000,2116747,127852
88030000000,2116747,127852
88040000000,2116747,127852
88050000000,2116747,127852
88060000000,2116747,127852
88070000000,2116747,127852
88080000000,2116747,127852
88090000000,2116747,127852
88100000000,2116747,127852
88110000000,2116747,127852
88120000000,2116747,127852
88130000000,2116747,127852
88140000000,2116747,127852
88150000000,2116747,127852
88160000000,2116747,127852
88170000000,2116747,127852
88180000000,2116747,127852
88190000000,2116747,127852
88200000000,2116747,127852
88210000000,2116747,127852
88220000000,2116747,127852
88230000000,2116747,127852
88240000000,2116747,127852
88250000000,2116747,127852
88260000000,2116747,127852
88270000000,2116747,127852
88280000000,2116747,127852
88290000000,2116747,127852
88300000000,2116747,127852
88310000000,2116747,127852
88320000000,2116747,127852
88330000000,2116747,127852
88340000000,2116747,127852
88350000000,2116747,127852
88360000000,2116747,127852
88370000000,2116747,127852
88380000000,2116747,127852
88390000000,2116747,127852
88400000000,2116747,127852
88410000000,2116747,127852
88420000000,2116747,127852
88430000000,2116747,127852
88440000000,2116747,127852
88450000000,2116747,127852
88460000000,2116747,127852
88470000000,2116747,127852
88480000000,2116747,127852
88490000000,2116747,127852
88500000000,2116747,127852
88510000000,2116747,127852
88520000000,2116747,127852
88530000000,2116747,127852
88540000000,2116747,127852
88550000000,2116747,127852
88560000000,2116747,127852
88570000000,2116747,127852
88580000000,2116747,127852
88590000000,2116747,127852
88600000000,2116747,127852
88610000000,2116747,127852
88620000000,2116747,127852
88630000000,2116747,127852
88640000000,2116747,127852
88650000000,2116747,127852
88660000000,2116747,127852
88670000000,2116747,127852
88680000000,2116747,127852
88690000000,2116747,127852
88700000000,2116747,127852
88710000000,2116747,127852
88720000000,2116747,127852
88730000000,2116747,127852
88740000000,2116747,127852
88750000000,2116747,127852
88760000000,2116747,127852
88770000000,2116747,127852
88780000000,2116747,127852
88790000000,2116747,127852
88800000000,2116747,127852
88810000000,2116747,127852
88820000000,2116747,127852
88830000000,2116747,127852
88840000000,2116747,127852
88850000000,2116747,127852
88860000000,2116747,127852
88870000000,2116747,127852
88880000000,2116747,127852
88890000000,2116747,127852
88900000000,2116747,127852
88910000000,2116747,127852
88920000000,2116747,127852
88930000000,2116747,127852
88940000000,2116747,127852
88950000000,2116747,127852
88960000000,2116747,127852
88970000000,2116747,127852
88980000000,2116747,127852
88990000000,2116747,127852
89000000000,2116747,127852
89010000000,2116747,127852
89020000000,2116747,127852
89030000000,2116747,127852
89040000000,2116747,127852
89050000000,2116747,127852
89060000000,2116747,127852
89070000000,2116747,127852
89080000000,2116747,127852
89090000000,2116747,127852
89100000000,2116747,127852
89110000000,2116747,127852
89120000000,2116747,127852
89130000000,2116747,127852
89140000000,2116747,127852
89150000000,2116747,127852
89160000000,2116747,127852
89170000000,2116747,127852
89180000000,2116747,127852
89190000000,2116747,127852
89200000000,2116747,127852
89210000000,2116747,127852
89220000000,2116747,127852
89230000000,2116747,127852
89240000000,2116747,127852
89250000000,2116747,127852
89260000000,2116747,127852
89270000000,2116747,127852
89280000000,2116747,127852
89290000000,2116747,127852
89300000000,2116747,127852
89310000000,2116747,127852
89320000000,2116747,127852
89330000000,2116747,127852
89340000000,2116747,127852
89350000000,2116747,127852
89360000000,2116747,127852
89370000000,2116747,127852
89380000000,2116747,127852
89390000000,2116747,127852
89400000000,2116747,127852
89410000000,2116747,127852
89420000000,2116747,127852
89430000000,2116747,127852
89440000000,2116747,127852
89450000000,2116747,127852
89460000000,2116747,127852
89470000000,2116747,127852
89480000000,2116747,127852
89490000000,2116747,127852
89500000000,2116747,127852
89510000000,2116747,127852
89520000000,2116747,127852
89530000000,2116747,127852
89540000000,2116747,127852
89550000000,2116747,127852
89560000000,2116747,127852
89570000000,2116747,127852
89580000000,2116747,127852
89590000000,2116747,127852
89600000000,2116747,127852
89610000000,2116747,127852
89620000000,2116747,127852
89630000000,2116747,127852
89640000000,2116747,127852
89650000000,2116747,127852
89660000000,2116747,127852
89670000000,2116747,127852
89680000000,2116747,127852
89690000000,2116747,127852
89700000000,2116747,127852
89710000000,2116747,127852
89720000000,2116747,127852
89730000000,2116747,127852
89740000000,2116747,127852
89750000000,2116747,127852
89760000000,2116747,127852
89770000000,2116747,127852
89780000000,2116747,127852
89790000000,2116747,127852
89800000000,2116747,127852
89810000000,2116747,127852
89820000000,2116747,127852
89830000000,2116747,127852
89840000000,2116747,127852
89850000000,2116747,127852
89860000000,2116747,127852
89870000000,2116747,127852
89880000000,2116747,127852
89890000000,2116747,127852
89900000000,2116747,127852
89910000000,2116747,127852
89920000000,2116747,127852
89930000000,2116747,127852
89940000000,2116747,127852
89950000000,2116747,127852
89960000000,2116747,127852
89970000000,2116747,127852
89980000000,2116747,127852
89990000000,2116747,127852
90000000000,2116747,127852
90010000000,2116747,127852
90020000000,2116747,127852
90030000000,2116747,127852
90040000000,2116747,127852
90050000000,2116747,127852
90060000000,2116747,127852
90070000000,2116747,127852
90080000000,2116747,127852
90090000000,2116747,127852
90100000000,2116747,127852
90110000000,2116747,127852
90120000000,2116747,127852
90130000000,2116747,127852
90140000000,2116747,127852
90150000000,2116747,127852
90160000000,2116747,127852
90170000000,2116747,127852
90180000000,2116747,127852
90190000000,2116747,127852
90200000000,2116747,127852
90210000000,2116747,127852
90220000000,2116747,127852
90230000000,2116747,127852
90240000000,2116747,127852
90250000000,2116747,127852
90260000000,2116747,127852
90270000000,2116747,127852
90280000000,2116747,127852
90290000000,2116747,127852
90300000000,2116747,127852
90310000000,2116747,127852
90320000000,2116747,127852
90330000000,2116747,127852
90340000000,2116747,127852
90350000000,2116747,127852
90360000000,2116747,127852
90370000000,2116747,127852
90380000000,2116747,127852
90390000000,2116747,127852
90400000000,2116747,127852
90410000000,2116747,127852
90420000000,2116747,127852
90430000000,2116747,127852
90440000000,2116747,127852
90450000000,2116747,127852
90460000000,2116747,127852
90470000000,2116747,127852
90480000000,2116747,127852
90490000000,2116747,127852
90500000000,2116747,127852
90510000000,2116747,127852
90520000000,2116747,127852
90530000000,2116747,127852
90540000000,2116747,127852
90550000000,2116747,127852
90560000000,2116747,127852
90570000000,2116747,127852
90580000000,2116747,127852
90590000000,2116747,127852
90600000000,2116747,127852
90610000000,2116747,127852
90620000000,2116747,127852
90630000000,2116747,127852
90640000000,2116747,127852
90650000000,2116747,127852
90660000000,2116747,127852
90670000000,2116747,127852
90680000000,2116747,127852
90690000000,2116747,127852
90700000000,2116747,127852
90710000000,2116747,127852
90720000000,2116747,127852
90730000000,2116747,127852
90740000000,2116747,127852
90750000000,2116747,127852
90760000000,2116747,127852
90770000000,2116747,127852
90780000000,2116747,127852
90790000000,2116747,127852
90800000000,2116747,127852
90810000000,2116747,127852
90820000000,2116747,127852
90830000000,2116747,127852
90840000000,2116747,127852
90850000000,2116747,127852
90860000000,2116747,127852
90870000000,2116747,127852
90880000000,2116747,127852
90890000000,2116747,127852
90900000000,2116747,127852
90910000000,2116747,127852
90920000000,2116747,127852
90930000000,2116747,127852
90940000000,2116747,127852
90950000000,2116747,127852
90960000000,2116747,127852
90970000000,2116747,127852
90980000000,2116747,127852
90990000000,2116747,127852
91000000000,2116747,127852
91010000000,2116747,127852
91020000000,2116747,127852
91030000000,2116747,127852
91040000000,2116747,127852
91050000000,2116747,127852
91060000000,2116747,127852
91070000000,2116747,127852
91080000000,2116747,127852
91090000000,2116747,127852
91100000000,2116747,127852
91110000000,2116747,127852
91120000000,2116747,127852
91130000000,2116747,127852
91140000000,2116747,127852
91150000000,2116747,127852
91160000000,2116747,127852
91170000000,2116747,127852
91180000000,2116747,127852
91190000000,2116747,127852
91200000000,2116747,127852
91210000000,2116747,127852
91220000000,2116747,127852
91230000000,2116747,127852
91240000000,2116747,127852
91250000000,2116747,127852
91260000000,2116747,127852
91270000000,2116747,127852
91280000000,2116747,127852
91290000000,2116747,127852
91300000000,2116747,127852
91310000000,2116747,127852
91320000000,2116747,127852
91330000000,2116747,127852
91340000000,2116747,127852
91350000000,2116747,127852
91360000000,2116747,127852
91370000000,2116747,127852
91380000000,2116747,127852
91390000000,2116747,127852
91400000000,2116747,127852
91410000000,2116747,127852
91420000000,2116747,127852
91430000000,2116747,127852
91440000000,2116747,127852
91450000000,2116747,127852
91460000000,2116747,127852
91470000000,2116747,127852
91480000000,2116747,127852
91490000000,2116747,127852
91500000000,2116747,127852
91510000000,2116747,127852
91520000000,2116747,127852
91530000000,2116747,127852
91540000000,2116747,127852
91550000000,2116747,127852
91560000000,2116747,127852
91570000000,2116747,127852
91580000000,2116747,127852
91590000000,2116747,127852
91600000000,2116747,127852
91610000000,2116747,127852
91620000000,2116747,127852
91630000000,2116747,127852
91640000000,2116747,127852
91650000000,2116747,127852
91660000000,2116747,127852
91670000000,2116747,127852
91680000000,2116747,127852
91690000000,2116747,127852
91700000000,2116747,127852
91710000000,2116747,127852
91720000000,2116747,127852
91730000000,2116747,127852
91740000000,2116747,127852
91750000000,2116747,127852
91760000000,2116747,127852
91770000000,2116747,127852
91780000000,2116747,127852
91790000000,2116747,127852
91800000000,2116747,127852
91810000000,2116747,127852
91820000000,2116747,127852
91830000000,2116747,127852
91840000000,2116747,127852
91850000000,2116747,127852
91860000000,2116747,127852
91870000000,2116747,127852
91880000000,2116747,127852
91890000000,2116747,127852
91900000000,2116747,127852
91910000000,2116747,127852
91920000000,2116747,127852
91930000000,2116747,127852
91940000000,2116747,127852
91950000000,2116747,127852
91960000000,2116747,127852
91970000000,2116747,127852
91980000000,2116747,127852
91990000000,2116747,127852
92000000000,2116747,127852
92010000000,2116747,127852
92020000000,2116747,127852
92030000000,2116747,127852
92040000000,2116747,127852
92050000000,2116747,127852
92060000000,2116747,127852
92070000000,2116747,127852
92080000000,2116747,127852
92090000000,2116747,127852
92100000000,2116747,127852
92110000000,2116747,127852
92120000000,2116747,127852
92130000000,2116747,127852
92140000000,2116747,127852
92150000000,2116747,127852
92160000000,2116747,127852
92170000000,2116747,127852
92180000000,2116747,127852
92190000000,2116747,127852
92200000000,2116747,127852
92210000000,2116747,127852
92220000000,2116747,127852
92230000000,2116747,127852
92240000000,2116747,127852
92250000000,2116747,127852
92260000000,2116747,127852
92270000000,2116747,127852
92280000000,2116747,127852
92290000000,2116747,127852
92300000000,2116747,127852
92310000000,2116747,127852
92320000000,2116747,127852
92330000000,2116747,127852
92340000000,2116747,127852
92350000000,2116747,127852
92360000000,2116747,127852
92370000000,2116747,127852
92380000000,2116747,127852
92390000000,2116747,127852
92400000000,2116747,127852
92410000000,2116747,127852
92420000000,2116747,127852
92430000000,2116747,127852
92440000000,2116747,127852
92450000000,2116747,127852
92460000000,2116747,127852
92470000000,2116747,127852
92480000000,2116747,127852
92490000000,2116747,127852
92500000000,2116747,127852
92510000000,2116747,127852
92520000000,2116747,127852
92530000000,2116747,127852
92540000000,2116747,127852
92550000000,2116747,127852
92560000000,2116747,127852
92570000000,2116747,127852
92580000000,2116747,127852
92590000000,2116747,127852
92600000000,2116747,127852
92610000000,2116747,127852
92620000000,2116747,127852
92630000000,2116747,127852
92640000000,2116747,127852
92650000000,2116747,127852
92660000000,2116747,127852
92670000000,2116747,127852
92680000000,2116747,127852
92690000000,2116747,127852
92700000000,2116747,127852
92710000000,2116747,127852
92720000000,2116747,127852
92730000000,2116747,127852
92740000000,2116747,127852
92750000000,2116747,127852
92760000000,2116747,127852
92770000000,2116747,127852
92780000000,2116747,127852
92790000000,2116747,127852
92800000000,2116747,127852
92810000000,2116747,127852
92820000000,2116747,127852
92830000000,2116747,127852
92840000000,2116747,127852
92850000000,2116747,127852
92860000000,2116747,127852
