feeperbyte=100
storageprice=10000
executionfeefactor=3
tea=1.00000000
#accounts,systemfee,networkfee,totalfee,sysfeeperacc,netfeeperacc,totalfeeperacc
337,4.29791425,0.01096052,4.30887477,0.01275346,0.00003253,0.01278598
338,4.31065973,0.01098952,4.32164925,0.01275344,0.00003252,0.01278595
339,4.32340521,0.01101852,4.33442373,0.01275341,0.00003251,0.01278592
340,4.33615069,0.01104752,4.34719821,0.01275339,0.00003250,0.01278588
341,4.34889617,0.01107652,4.35997269,0.01275337,0.00003249,0.01278585
342,4.36164165,0.01110552,4.37274717,0.01275334,0.00003248,0.01278582
343,4.37438713,0.01113452,4.38552165,0.01275332,0.00003247,0.01278578
344,4.38713261,0.01116352,4.39829613,0.01275330,0.00003246,0.01278575
345,4.39987809,0.01119252,4.41107061,0.01275327,0.00003245,0.01278572
346,4.41262357,0.01122152,4.42384509,0.01275325,0.00003244,0.01278568
347,4.42536905,0.01125052,4.43661957,0.01275323,0.00003243,0.01278565
348,4.43811453,0.01127952,4.44939405,0.01275321,0.00003242,0.01278562
349,4.45086001,0.01130852,4.46216853,0.01275319,0.00003241,0.01278559
350,4.46360549,0.01133752,4.47494301,0.01275316,0.00003240,0.01278556
351,4.47635097,0.01136652,4.48771749,0.01275314,0.00003239,0.01278552
352,4.48909645,0.01139552,4.50049197,0.01275312,0.00003238,0.01278549
353,4.50184193,0.01142452,4.51326645,0.01275310,0.00003237,0.01278546
354,4.51458741,0.01145352,4.52604093,0.01275308,0.00003236,0.01278543
355,4.52733289,0.01148252,4.53881541,0.01275306,0.00003235,0.01278540
356,4.54007837,0.01151152,4.55158989,0.01275303,0.00003234,0.01278537
357,4.55282385,0.01154052,4.56436437,0.01275301,0.00003233,0.01278534
358,4.56556933,0.01156952,4.57713885,0.01275299,0.00003232,0.01278531
359,4.57831481,0.01159852,4.58991333,0.01275297,0.00003231,0.01278528
